Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","2398938","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","2540573","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","2448755","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","108880","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","109720","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","101707","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","88822","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","86293","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","89592","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","806815","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","993640","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","1060511","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","254881","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","136389","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","212268","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","405458","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","640867","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","733329","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","181185","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","278628","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","302069","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","202","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","263","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","166","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","25","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","46","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","15","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","604","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","148","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","493","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","4","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","7","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2745","Honey","2000","2000","tonnes","57","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2745","Honey","2005","2005","tonnes","12","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2745","Honey","2010","2010","tonnes","18","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2745","Honey","2000","2000","tonnes","117","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2745","Honey","2005","2005","tonnes","273","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2745","Honey","2010","2010","tonnes","429","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","28262","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","17675","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","21570","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","2275","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","1730","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","640","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","13","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","35","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","148","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","72","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","6","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","6","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","569","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","816","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","2256","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","54","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","24","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","570","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","79","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","519","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","80","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","160","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","215","United Republic of Tanzania","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","231","United States of America","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","1490339","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","231","United States of America","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","1750257","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","231","United States of America","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","1134528","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","231","United States of America","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","1327107","S","Standardized data"
